vehicle_count,car_count,bus_count,truck_count,motorcycle_count,hour,day_of_week,is_weekend,is_peak_hour,rain_intensity,visibility,incident_nearby,avg_speed_kmh,hour_sin,hour_cos,density_class
39,17,3,2,17,1,6,1,0,0.1393,0.9075,0,46.21,0.258819,0.965926,low
12,6,1,0,5,16,3,0,0,0.0442,0.9903,0,55.74,-0.866025,-0.5,low
25,12,3,2,8,15,1,0,0,0.0843,0.9431,0,51.24,-0.707107,-0.707107,low
43,22,6,3,12,12,3,0,0,0.0622,0.9775,0,46.17,0.0,-1.0,medium
19,8,1,2,8,15,2,0,0,0.0531,0.9659,0,53.5,-0.707107,-0.707107,low
54,28,7,4,15,22,0,0,0,0.0386,0.9882,0,43.22,-0.5,0.866025,medium
40,19,4,4,13,16,3,0,0,0.312,0.8861,0,43.32,-0.866025,-0.5,medium
39,23,3,4,9,0,4,0,0,0.0206,0.9939,0,47.99,0.0,1.0,low
31,14,2,3,12,13,5,1,0,0.011,0.9976,0,50.53,-0.258819,-0.965926,low
105,62,14,11,18,19,2,0,1,0.0976,0.9305,0,27.04,-0.965926,0.258819,high
38,22,3,3,10,2,6,1,0,0.0017,0.9996,0,48.58,0.5,0.866025,low
46,25,5,3,13,14,6,1,0,0.0009,0.9995,0,46.19,-0.5,-0.866025,medium
25,13,3,2,7,5,6,1,0,0.0249,0.9811,0,52.13,0.965926,0.258819,low
105,58,10,7,30,12,2,0,0,0.2863,0.8426,1,5.0,0.0,-1.0,high
59,34,7,5,13,20,5,1,1,0.0083,0.9983,0,42.17,-0.866025,0.5,medium
28,12,2,2,12,12,5,1,0,0.0151,0.988,0,51.37,0.0,-1.0,low
33,18,4,2,9,0,2,0,0,0.1733,0.9127,0,47.5,0.0,1.0,low
89,46,11,6,26,8,6,1,1,0.1442,0.9692,0,31.14,0.866025,-0.5,medium
148,73,11,13,51,18,0,0,1,0.0355,0.9744,0,15.07,-1.0,-0.0,high
0,0,0,0,0,11,6,1,0,0.0971,0.9732,0,58.54,0.258819,-0.965926,low
55,31,6,4,14,19,5,1,1,0.0067,0.9953,0,43.4,-0.965926,0.258819,medium
50,27,4,4,15,17,6,1,1,0.1105,0.9622,0,43.34,-0.965926,-0.258819,medium
37,19,4,2,12,15,4,0,0,0.1883,0.9553,0,46.08,-0.707107,-0.707107,low
0,0,0,0,0,13,5,1,0,0.2273,0.8398,0,56.59,-0.258819,-0.965926,low
86,44,9,7,26,2,0,0,0,0.0014,0.9996,1,14.18,0.5,0.866025,medium
48,22,6,2,18,13,6,1,0,0.0105,0.9978,0,45.44,-0.258819,-0.965926,medium
41,18,3,2,18,11,4,0,0,0.0597,0.9673,0,46.8,0.258819,-0.965926,medium
47,27,6,4,10,4,1,0,0,0.0048,0.997,0,45.83,0.866025,0.5,medium
105,48,9,8,40,19,3,0,1,0.0021,0.9991,0,28.47,-0.965926,0.258819,high
51,29,5,3,14,15,6,1,0,0.5915,0.7784,0,35.83,-0.707107,-0.707107,medium
20,11,2,2,5,6,1,0,0,0.0107,0.9976,0,53.84,1.0,0.0,low
14,7,1,1,5,3,4,0,0,0.321,0.8284,0,50.98,0.707107,0.707107,low
23,13,2,1,7,21,6,1,0,0.1453,0.8964,0,50.92,-0.707107,0.707107,low
109,57,10,8,34,9,0,0,1,0.1696,0.909,0,24.76,0.707107,-0.707107,high
81,36,7,4,34,23,5,1,0,0.0561,0.9656,0,34.86,-0.258819,0.965926,medium
3,1,0,0,2,13,1,0,0,0.0315,0.9899,0,58.63,-0.258819,-0.965926,low
104,61,11,10,22,18,0,0,1,0.0996,0.9797,0,27.31,-1.0,-0.0,high
47,21,5,3,18,4,3,0,0,0.2921,0.7909,0,41.52,0.866025,0.5,medium
31,17,3,1,10,10,6,1,0,0.0072,0.9947,0,50.59,0.5,-0.866025,low
72,42,9,4,17,20,6,1,1,0.0468,0.974,0,37.7,-0.866025,0.5,medium
136,69,16,11,40,7,3,0,1,0.2901,0.9295,0,14.85,0.965926,-0.258819,high
46,24,5,4,13,13,2,0,0,0.2188,0.84,0,42.92,-0.258819,-0.965926,medium
44,24,6,4,10,23,0,0,0,0.0356,0.9729,0,46.27,-0.258819,0.965926,medium
49,23,4,3,19,23,5,1,0,0.0954,0.9634,0,43.87,-0.258819,0.965926,medium
43,20,5,3,15,11,2,0,0,0.2305,0.9371,0,43.64,0.258819,-0.965926,medium
33,17,3,2,11,13,3,0,0,0.2077,0.8396,0,46.98,-0.258819,-0.965926,low
46,23,5,2,16,15,2,0,0,0.0626,0.9671,0,45.26,-0.707107,-0.707107,medium
45,25,4,2,14,15,2,0,0,0.0027,0.9993,0,46.46,-0.707107,-0.707107,medium
28,14,3,2,9,13,2,0,0,0.1483,0.9214,0,49.38,-0.258819,-0.965926,low
43,19,5,2,17,2,6,1,0,0.019,0.9895,0,46.82,0.5,0.866025,medium
141,69,12,12,48,7,3,0,1,0.0062,0.9974,0,17.61,0.965926,-0.258819,high
65,38,7,5,15,4,3,0,0,0.0789,0.974,0,39.32,0.866025,0.5,medium
136,72,19,11,34,8,3,0,1,0.0547,0.9639,0,18.38,0.866025,-0.5,high
40,22,3,2,13,21,5,1,0,0.0051,0.998,0,47.92,-0.707107,0.707107,medium
22,11,3,1,7,3,2,0,0,0.0349,0.9777,0,52.88,0.707107,0.707107,low
7,4,0,0,3,10,5,1,0,0.2217,0.8493,0,54.57,0.5,-0.866025,low
106,50,11,6,39,9,3,0,1,0.0561,0.9791,0,27.36,0.707107,-0.707107,high
57,30,5,4,18,23,0,0,0,0.3199,0.8172,1,18.1,-0.258819,0.965926,medium
32,15,3,1,13,10,3,0,0,0.1847,0.9473,0,47.63,0.5,-0.866025,low
62,33,8,7,14,0,3,0,0,0.0363,0.9871,0,40.86,0.0,1.0,medium
21,11,3,1,6,3,2,0,0,0.0333,0.9739,0,53.2,0.707107,0.707107,low
28,12,3,3,10,14,6,1,0,0.0071,0.9985,0,51.49,-0.5,-0.866025,low
26,15,2,2,7,13,4,0,0,0.339,0.758,0,47.12,-0.258819,-0.965926,low
73,39,8,8,18,7,6,1,1,0.0277,0.9839,0,37.68,0.965926,-0.258819,medium
44,25,3,3,13,21,5,1,0,0.0123,0.9903,0,46.62,-0.707107,0.707107,medium
145,86,21,13,25,9,3,0,1,0.4218,0.8384,0,10.17,0.707107,-0.707107,high
35,16,5,4,10,23,2,0,0,0.0239,0.9889,0,49.14,-0.258819,0.965926,low
51,26,5,5,15,0,3,0,0,0.0524,0.9847,0,43.91,0.0,1.0,medium
138,78,19,14,27,8,3,0,1,0.4647,0.9062,0,11.63,0.866025,-0.5,high
35,17,4,2,12,23,6,1,0,0.0023,0.9988,0,49.47,-0.258819,0.965926,low
114,63,11,7,33,8,4,0,1,0.4162,0.8748,0,19.56,0.866025,-0.5,high
31,15,3,2,11,23,3,0,0,0.0046,0.9978,0,50.63,-0.258819,0.965926,low
66,29,8,7,22,14,1,0,0,0.0001,0.9999,0,40.2,-0.5,-0.866025,medium
126,58,13,8,47,18,1,0,1,0.0092,0.9966,0,22.06,-1.0,-0.0,high
19,9,1,1,8,13,5,1,0,0.4276,0.6658,0,47.89,-0.258819,-0.965926,low
137,78,16,10,33,19,3,0,1,0.3388,0.731,0,13.82,-0.965926,0.258819,high
19,11,1,1,6,14,1,0,0,0.0012,0.9996,0,54.28,-0.5,-0.866025,low
53,30,7,6,10,5,2,0,0,0.2347,0.8168,0,40.58,0.965926,0.258819,medium
0,0,0,0,0,5,0,0,0,0.0762,0.9632,0,58.86,0.965926,0.258819,low
59,34,6,5,14,14,6,1,0,0.0007,0.9997,0,42.29,-0.5,-0.866025,medium
65,30,6,4,25,19,6,1,1,0.2886,0.9018,0,36.17,-0.965926,0.258819,medium
59,32,7,6,14,2,0,0,0,0.0096,0.9958,0,42.16,0.5,0.866025,medium
140,75,19,12,34,8,2,0,1,0.3361,0.932,0,12.96,0.866025,-0.5,high
127,70,13,9,35,17,1,0,1,0.1701,0.8969,0,19.35,-0.965926,-0.258819,high
15,8,1,0,6,10,4,0,0,0.3624,0.7906,0,50.06,0.5,-0.866025,low
2,1,0,0,1,13,4,0,0,0.166,0.9437,0,56.91,-0.258819,-0.965926,low
51,26,4,4,17,3,5,1,0,0.0008,0.9997,0,44.69,0.707107,0.707107,medium
16,7,1,1,7,0,2,0,0,0.0007,0.9996,0,55.19,0.0,1.0,low
20,9,1,1,9,5,3,0,0,0.0048,0.9972,0,53.93,0.965926,0.258819,low
51,27,7,3,14,14,1,0,0,0.0598,0.9548,0,43.8,-0.5,-0.866025,medium
27,13,2,1,11,14,4,0,0,0.0038,0.998,0,51.84,-0.5,-0.866025,low
118,62,13,9,34,17,2,0,1,0.0091,0.9952,0,24.46,-0.965926,-0.258819,high
16,8,1,0,7,16,2,0,0,0.0355,0.9765,0,54.67,-0.866025,-0.5,low
101,52,9,5,35,8,5,1,1,0.1674,0.9625,0,27.19,0.866025,-0.5,high
49,27,7,3,12,1,0,0,0,0.011,0.9942,0,45.14,0.258819,0.965926,medium
41,24,5,3,9,15,1,0,0,0.0306,0.9773,0,47.24,-0.707107,-0.707107,medium
10,5,0,0,5,21,6,1,0,0.0001,0.9999,0,57.0,-0.707107,0.707107,low
36,18,4,2,12,22,0,0,0,0.2169,0.8869,0,45.95,-0.5,0.866025,low
60,30,7,4,19,4,3,0,0,0.0736,0.9555,0,40.9,0.866025,0.5,medium
17,8,1,1,7,11,6,1,0,0.1313,0.9509,0,52.93,0.258819,-0.965926,low
37,18,2,3,14,12,3,0,0,0.0005,0.9998,0,48.89,0.0,-1.0,low
23,11,2,2,8,0,6,1,0,0.0139,0.9943,0,52.89,0.0,1.0,low
9,4,1,0,4,13,3,0,0,0.0069,0.9984,0,57.2,-0.258819,-0.965926,low
50,29,4,5,12,13,1,0,0,0.1799,0.9533,0,42.3,-0.258819,-0.965926,medium
26,14,2,2,8,4,2,0,0,0.1353,0.9327,0,50.17,0.866025,0.5,low
44,23,5,2,14,14,4,0,0,0.022,0.9833,0,46.47,-0.5,-0.866025,medium
59,30,7,4,18,6,0,0,0,0.195,0.8947,0,39.38,1.0,0.0,medium
39,19,5,3,12,1,3,0,0,0.0001,1.0,0,48.3,0.258819,0.965926,low
64,31,9,7,17,12,1,0,0,0.0075,0.994,0,40.69,0.0,-1.0,medium
20,9,2,1,8,5,1,0,0,0.0105,0.9941,0,53.84,0.965926,0.258819,low
15,7,1,1,6,10,3,0,0,0.0559,0.9676,0,54.66,0.5,-0.866025,low
37,20,4,2,11,4,0,0,0,0.0033,0.9985,0,48.85,0.866025,0.5,low
49,24,5,3,17,2,3,0,0,0.0038,0.9988,0,45.24,0.5,0.866025,medium
48,26,5,4,13,4,6,1,0,0.1804,0.902,0,42.89,0.866025,0.5,medium
69,32,6,4,27,19,6,1,1,0.0188,0.9937,0,39.02,-0.965926,0.258819,medium
43,23,4,4,12,14,0,0,0,0.3427,0.8379,0,41.96,-0.5,-0.866025,medium
77,42,9,4,22,19,6,1,1,0.0044,0.9986,0,36.83,-0.965926,0.258819,medium
0,0,0,0,0,4,0,0,0,0.0248,0.988,0,59.63,0.866025,0.5,low
33,18,3,2,10,5,6,1,0,0.049,0.9649,0,49.37,0.965926,0.258819,low
45,25,4,4,12,4,2,0,0,0.0316,0.978,0,46.03,0.866025,0.5,medium
24,13,2,2,7,6,3,0,0,0.0067,0.9956,0,52.7,1.0,0.0,low
99,51,9,11,28,19,2,0,1,0.1442,0.9434,0,28.14,-0.965926,0.258819,high
47,23,6,2,16,0,0,0,0,0.243,0.8524,0,42.26,0.0,1.0,medium
54,28,5,5,16,22,2,0,0,0.0171,0.9885,0,43.54,-0.5,0.866025,medium
33,17,3,3,10,21,2,0,0,0.0657,0.9659,0,49.11,-0.707107,0.707107,low
1,0,0,0,1,4,1,0,0,0.1992,0.8913,0,56.71,0.866025,0.5,low
45,24,5,3,13,10,3,0,0,0.3818,0.8411,0,40.77,0.5,-0.866025,medium
133,64,13,12,44,17,4,0,1,0.1249,0.9011,0,18.23,-0.965926,-0.258819,high
93,52,13,8,20,10,1,0,0,0.2019,0.8394,1,9.07,0.5,-0.866025,high
15,7,1,1,6,15,1,0,0,0.0279,0.9867,0,55.08,-0.707107,-0.707107,low
134,79,11,9,35,18,2,0,1,0.0015,0.9997,0,19.78,-1.0,-0.0,high
177,102,16,16,43,18,4,0,1,0.4059,0.8881,1,5.0,-1.0,-0.0,high
42,21,6,3,12,21,5,1,0,0.0161,0.9942,0,47.16,-0.707107,0.707107,medium
55,25,7,6,17,22,1,0,0,0.0004,0.9998,1,23.49,-0.5,0.866025,medium
12,5,1,1,5,10,6,1,0,0.001,0.9994,0,56.39,0.5,-0.866025,low
16,7,2,1,6,1,0,0,0,0.0177,0.9917,0,54.94,0.258819,0.965926,low
43,22,5,3,13,11,3,0,0,0.0357,0.9856,0,46.56,0.258819,-0.965926,medium
49,23,4,4,18,17,5,1,1,0.0128,0.9917,0,45.11,-0.965926,-0.258819,medium
44,24,6,2,12,14,0,0,0,0.0134,0.991,0,46.6,-0.5,-0.866025,medium
59,32,8,3,16,0,5,1,0,0.2368,0.9307,0,38.75,0.0,1.0,medium
14,6,2,1,5,22,3,0,0,0.0195,0.9951,0,55.51,-0.5,0.866025,low
36,19,3,2,12,4,6,1,0,0.2023,0.8986,0,46.17,0.866025,0.5,low
15,6,1,1,7,14,5,1,0,0.0817,0.97,0,54.27,-0.5,-0.866025,low
72,40,9,3,20,7,6,1,1,0.0056,0.997,0,38.32,0.965926,-0.258819,medium
79,43,7,8,21,19,5,1,1,0.1556,0.891,0,33.97,-0.965926,0.258819,medium
15,8,1,1,5,16,5,1,0,0.0855,0.9776,0,54.22,-0.866025,-0.5,low
34,20,4,1,9,2,0,0,0,0.1166,0.9711,0,48.05,0.5,0.866025,low
27,14,3,1,9,3,0,0,0,0.0392,0.9744,0,51.31,0.707107,0.707107,low
49,23,6,4,16,23,1,0,0,0.0234,0.99,0,44.95,-0.258819,0.965926,medium
46,27,6,3,10,3,5,1,0,0.2765,0.779,0,42.05,0.707107,0.707107,medium
84,44,8,9,23,2,3,0,0,0.0104,0.9936,0,34.64,0.5,0.866025,medium
54,30,6,3,15,2,2,0,0,0.073,0.9721,0,42.71,0.5,0.866025,medium
35,19,4,3,9,11,2,0,0,0.0256,0.991,0,49.12,0.258819,-0.965926,low
52,27,5,5,15,10,2,0,0,0.1847,0.935,0,41.63,0.5,-0.866025,medium
120,58,13,8,41,8,0,0,1,0.1155,0.9149,0,22.27,0.866025,-0.5,high
45,25,4,4,12,5,2,0,0,0.0273,0.9909,0,46.09,0.965926,0.258819,medium
47,26,5,5,11,4,6,1,0,0.2679,0.9419,0,41.88,0.866025,0.5,medium
136,75,13,16,32,8,1,0,1,0.1936,0.8751,0,16.3,0.866025,-0.5,high
49,27,4,3,15,21,3,0,0,0.0595,0.9546,0,44.41,-0.707107,0.707107,medium
37,17,3,3,14,16,0,0,0,0.3132,0.876,0,44.2,-0.866025,-0.5,low
107,58,12,6,31,19,4,0,1,0.2323,0.9487,0,24.42,-0.965926,0.258819,high
27,13,2,2,10,6,3,0,0,0.0709,0.9776,0,50.84,1.0,0.0,low
35,17,4,3,11,6,2,0,0,0.1156,0.9487,0,47.77,1.0,0.0,low
19,8,2,1,8,22,1,0,0,0.0036,0.9974,0,54.25,-0.5,0.866025,low
44,22,4,3,15,3,0,0,0,0.1309,0.9518,0,44.84,0.707107,0.707107,medium
125,66,17,9,33,19,1,0,1,0.1393,0.9477,0,20.41,-0.965926,0.258819,high
40,21,3,2,14,10,2,0,0,0.3808,0.7296,0,42.29,0.5,-0.866025,medium
137,77,15,10,35,8,0,0,1,0.0028,0.9979,0,18.86,0.866025,-0.5,high
47,25,4,3,15,6,0,0,0,0.013,0.99,0,45.71,1.0,0.0,medium
104,53,15,8,28,17,2,0,1,0.004,0.9974,0,28.74,-0.965926,-0.258819,high
34,19,3,2,10,10,6,1,0,0.2474,0.8916,0,46.09,0.5,-0.866025,low
38,18,5,2,13,6,1,0,0,0.0286,0.9869,0,48.17,1.0,0.0,low
67,34,6,3,24,11,2,0,0,0.0517,0.9736,0,39.13,0.258819,-0.965926,medium
117,60,13,13,31,9,1,0,1,0.0126,0.9902,0,24.71,0.707107,-0.707107,high
15,6,2,0,7,5,4,0,0,0.2977,0.8328,0,51.04,0.965926,0.258819,low
22,10,2,2,8,0,0,0,0,0.17,0.946,0,50.85,0.0,1.0,low
26,13,3,3,7,14,6,1,0,0.0347,0.99,0,51.68,-0.5,-0.866025,low
40,20,3,4,13,3,0,0,0,0.0381,0.9827,0,47.43,0.707107,0.707107,medium
18,8,1,1,8,5,0,0,0,0.0806,0.9478,0,53.39,0.965926,0.258819,low
31,14,4,2,11,1,4,0,0,0.001,0.9996,0,50.69,0.258819,0.965926,low
12,6,1,1,4,13,4,0,0,0.1213,0.939,0,54.58,-0.258819,-0.965926,low
43,22,6,4,11,2,1,0,0,0.2101,0.936,0,43.95,0.5,0.866025,medium
45,21,4,4,16,2,0,0,0,0.0138,0.9891,0,46.29,0.5,0.866025,medium
118,66,13,9,30,7,0,0,1,0.0001,0.9999,0,24.6,0.965926,-0.258819,high
2,1,0,0,1,0,0,0,0,0.0142,0.9919,0,59.19,0.0,1.0,low
34,18,3,2,11,14,6,1,0,0.112,0.9451,0,48.12,-0.5,-0.866025,low
29,15,3,2,9,22,6,1,0,0.018,0.9925,0,51.03,-0.5,0.866025,low
31,18,3,2,8,1,5,1,0,0.0467,0.9876,0,50.0,0.258819,0.965926,low
124,61,17,6,40,18,0,0,1,0.0012,0.9994,0,22.78,-1.0,-0.0,high
33,15,4,2,12,5,5,1,0,0.0373,0.9807,0,49.54,0.965926,0.258819,low
25,13,2,2,8,22,1,0,0,0.0138,0.9925,0,52.29,-0.5,0.866025,low
108,48,13,6,41,18,2,0,1,0.0229,0.9906,0,27.26,-1.0,-0.0,high
52,29,4,3,16,0,6,1,0,0.0957,0.9435,0,42.97,0.0,1.0,medium
59,28,6,5,20,8,5,1,1,0.0257,0.987,0,41.91,0.866025,-0.5,medium
149,79,20,13,37,20,1,0,1,0.2766,0.7929,0,11.15,-0.866025,0.5,high
41,24,5,4,8,10,2,0,0,0.1514,0.911,0,45.43,0.5,-0.866025,medium
145,73,12,13,47,17,0,0,1,0.1701,0.8774,0,13.95,-0.965926,-0.258819,high
40,20,4,3,13,10,6,1,0,0.168,0.8834,0,45.48,0.5,-0.866025,medium
25,14,2,1,8,11,5,1,0,0.1238,0.9236,0,50.64,0.258819,-0.965926,low
131,77,13,15,26,8,4,0,1,0.0471,0.9717,0,19.99,0.866025,-0.5,high
32,17,4,3,8,1,6,1,0,0.003,0.9984,0,50.35,0.258819,0.965926,low
34,16,4,3,11,3,0,0,0,0.031,0.9776,0,49.33,0.707107,0.707107,low
110,54,11,7,38,8,0,0,1,0.0398,0.9696,0,26.4,0.866025,-0.5,high
19,8,1,1,9,10,6,1,0,0.0082,0.9971,0,54.18,0.5,-0.866025,low
9,4,0,0,5,23,4,0,0,0.0,1.0,0,57.3,-0.258819,0.965926,low
31,16,3,2,10,22,2,0,0,0.003,0.998,0,50.66,-0.5,0.866025,low
113,61,13,8,31,17,2,0,1,0.0147,0.9923,0,25.88,-0.965926,-0.258819,high
126,57,18,11,40,20,4,0,1,0.0411,0.9777,0,21.58,-0.866025,0.5,high
13,6,1,0,6,15,1,0,0,0.0114,0.9924,0,55.93,-0.707107,-0.707107,low
107,62,11,10,24,7,6,1,1,0.2732,0.8331,1,5.0,0.965926,-0.258819,high
36,21,5,3,7,5,2,0,0,0.095,0.9374,0,47.77,0.965926,0.258819,low
22,11,1,1,9,23,1,0,0,0.002,0.9991,0,53.37,-0.258819,0.965926,low
126,70,12,14,30,18,4,0,1,0.001,0.9992,0,22.18,-1.0,-0.0,high
32,15,3,2,12,5,0,0,0,0.2547,0.947,0,46.58,0.965926,0.258819,low
31,18,3,1,9,6,1,0,0,0.0931,0.9539,0,49.3,1.0,0.0,low
50,28,6,3,13,0,4,0,0,0.102,0.9598,0,43.47,0.0,1.0,medium
137,62,14,10,51,18,0,0,1,0.3356,0.8088,0,13.87,-1.0,-0.0,high
47,24,3,5,15,11,4,0,0,0.0312,0.9909,0,45.43,0.258819,-0.965926,medium
35,20,3,2,10,0,6,1,0,0.1423,0.95,0,47.37,0.0,1.0,low
7,4,0,0,3,23,1,0,0,0.0806,0.9831,0,56.69,-0.258819,0.965926,low
16,7,1,1,7,4,3,0,0,0.0525,0.9778,0,54.41,0.866025,0.5,low
49,25,6,4,14,0,4,0,0,0.0055,0.9985,0,45.22,0.0,1.0,medium
104,50,12,6,36,9,2,0,1,0.0266,0.9858,0,28.4,0.707107,-0.707107,high
40,19,5,2,14,13,3,0,0,0.1234,0.9181,0,46.15,-0.258819,-0.965926,medium
56,27,6,3,20,3,0,0,0,0.0,1.0,0,43.2,0.707107,0.707107,medium
13,6,1,0,6,14,6,1,0,0.2129,0.8878,0,52.91,-0.5,-0.866025,low
107,58,11,11,27,19,0,0,1,0.0,1.0,0,27.9,-0.965926,0.258819,high
39,18,3,3,15,23,4,0,0,0.2658,0.8602,0,44.31,-0.258819,0.965926,low
7,3,0,0,4,10,0,0,0,0.0071,0.9984,0,57.79,0.5,-0.866025,low
45,23,5,4,13,1,1,0,0,0.0088,0.9965,0,46.37,0.258819,0.965926,medium
18,10,1,1,6,14,2,0,0,0.0133,0.994,0,54.4,-0.5,-0.866025,low
41,22,3,2,14,23,2,0,0,0.0015,0.9989,0,47.68,-0.258819,0.965926,medium
12,6,1,1,4,6,6,1,0,0.0881,0.9668,0,55.08,1.0,0.0,low
35,19,3,4,9,2,5,1,0,0.2523,0.9145,0,45.72,0.5,0.866025,low
34,17,4,3,10,14,6,1,0,0.1875,0.8636,0,46.99,-0.5,-0.866025,low
70,34,7,6,23,18,6,1,1,0.0295,0.9864,0,38.56,-1.0,-0.0,medium
11,5,1,1,4,16,6,1,0,0.1176,0.9597,0,54.94,-0.866025,-0.5,low
44,23,6,4,11,3,3,0,0,0.0,1.0,0,46.8,0.707107,0.707107,medium
32,18,3,2,9,0,1,0,0,0.0026,0.9981,0,50.36,0.0,1.0,low
50,27,5,5,13,15,6,1,0,0.0409,0.9764,1,24.39,-0.707107,-0.707107,medium
20,11,2,2,5,22,2,0,0,0.0018,0.9991,0,53.97,-0.5,0.866025,low
118,53,15,10,40,20,3,0,1,0.0835,0.9721,0,23.35,-0.866025,0.5,high
11,6,1,0,4,4,3,0,0,0.0,1.0,0,56.7,0.866025,0.5,low
78,42,8,7,21,12,3,0,0,0.0116,0.9964,1,16.43,0.0,-1.0,medium
67,31,5,3,28,8,6,1,1,0.024,0.9881,0,39.54,0.866025,-0.5,medium
76,38,10,4,24,16,0,0,0,0.1001,0.9583,0,35.7,-0.866025,-0.5,medium
31,15,3,3,10,13,6,1,0,0.0067,0.998,0,50.6,-0.258819,-0.965926,low
52,25,7,3,17,20,5,1,1,0.0023,0.9982,0,44.37,-0.866025,0.5,medium
29,15,3,2,9,12,4,0,0,0.1043,0.9648,0,49.74,0.0,-1.0,low
121,62,10,8,41,18,2,0,1,0.0002,0.9999,0,23.7,-1.0,-0.0,high
25,13,2,2,8,10,6,1,0,0.0,1.0,0,52.5,0.5,-0.866025,low
36,19,4,3,10,1,4,0,0,0.1028,0.9606,0,47.66,0.258819,0.965926,low
29,16,3,2,8,1,6,1,0,0.0015,0.9994,0,51.28,0.258819,0.965926,low
67,38,8,7,14,23,6,1,0,0.0947,0.9599,1,18.48,-0.258819,0.965926,medium
33,19,4,3,7,7,6,1,1,0.1019,0.9692,0,48.57,0.965926,-0.258819,low
44,21,5,4,14,3,5,1,0,0.3747,0.8408,0,41.18,0.707107,0.707107,medium
30,13,2,3,12,3,2,0,0,0.0229,0.9881,0,50.66,0.707107,0.707107,low
71,40,8,4,19,7,5,1,1,0.0286,0.9921,0,38.27,0.965926,-0.258819,medium
152,83,22,8,39,7,2,0,1,0.3753,0.8294,0,8.77,0.965926,-0.258819,high
33,17,4,3,9,21,0,0,0,0.1245,0.9582,0,48.23,-0.707107,0.707107,low
151,84,21,17,29,18,3,0,1,0.049,0.9755,0,13.96,-1.0,-0.0,high
22,11,3,1,7,12,3,0,0,0.0162,0.9929,0,53.16,0.0,-1.0,low
41,24,5,2,10,16,4,0,0,0.1272,0.9625,0,45.79,-0.866025,-0.5,medium
18,8,1,1,8,5,2,0,0,0.0067,0.9978,0,54.5,0.965926,0.258819,low
23,13,2,1,7,21,2,0,0,0.0308,0.9869,0,52.64,-0.707107,0.707107,low
29,14,3,2,10,11,4,0,0,0.0103,0.9947,0,51.15,0.258819,-0.965926,low
17,8,1,1,7,1,4,0,0,0.0001,1.0,0,54.9,0.258819,0.965926,low
52,30,6,3,13,21,3,0,0,0.0006,0.9997,0,44.39,-0.707107,0.707107,medium
31,13,2,1,15,23,5,1,0,0.0127,0.9945,0,50.51,-0.258819,0.965926,low
13,7,1,1,4,5,4,0,0,0.0052,0.9984,0,56.02,0.965926,0.258819,low
33,15,4,2,12,5,3,0,0,0.0957,0.975,0,48.67,0.965926,0.258819,low
31,16,2,3,10,12,3,0,0,0.0595,0.982,0,49.81,0.0,-1.0,low
35,20,4,2,9,2,0,0,0,0.0044,0.9986,0,49.43,0.5,0.866025,low
26,12,2,2,10,1,5,1,0,0.0159,0.9887,0,51.96,0.258819,0.965926,low
107,58,15,8,26,9,1,0,1,0.0001,0.9999,0,27.9,0.707107,-0.707107,high
49,28,6,4,11,12,2,0,0,0.007,0.9984,0,45.19,0.0,-1.0,medium
145,70,14,10,51,17,4,0,1,0.4559,0.8514,0,9.66,-0.965926,-0.258819,high
41,19,5,4,13,19,6,1,1,0.095,0.9301,0,46.27,-0.965926,0.258819,medium
131,67,18,12,34,17,4,0,1,0.0156,0.9934,1,5.0,-0.965926,-0.258819,high
74,37,10,4,23,17,4,0,1,0.0,1.0,0,37.8,-0.965926,-0.258819,medium
29,13,2,2,12,10,4,0,0,0.1154,0.9611,0,49.57,0.5,-0.866025,low
26,14,2,1,9,13,3,0,0,0.031,0.9835,0,51.73,-0.258819,-0.965926,low
29,15,2,2,10,4,0,0,0,0.3312,0.8393,0,46.33,0.866025,0.5,low
32,18,3,3,8,16,2,0,0,0.0196,0.9862,0,50.11,-0.866025,-0.5,low
53,31,6,5,11,14,5,1,0,0.215,0.8867,0,40.87,-0.5,-0.866025,medium
47,27,6,3,11,22,6,1,0,0.2263,0.8802,0,42.5,-0.5,0.866025,medium
47,26,5,5,11,0,6,1,0,0.0239,0.9861,0,45.54,0.0,1.0,medium
33,15,3,2,13,23,6,1,0,0.0703,0.9638,0,49.05,-0.258819,0.965926,low
10,5,1,1,3,5,5,1,0,0.0107,0.9975,0,56.84,0.965926,0.258819,low
18,10,2,1,5,6,4,0,0,0.0533,0.9724,0,53.8,1.0,0.0,low
80,46,7,7,20,0,0,0,0,0.3055,0.7615,0,31.42,0.0,1.0,medium
26,13,2,2,9,16,1,0,0,0.046,0.9742,0,51.51,-0.866025,-0.5,low
51,24,6,5,16,4,1,0,0,0.0,1.0,0,44.7,0.866025,0.5,medium
47,25,5,4,13,15,5,1,0,0.1162,0.9554,0,44.16,-0.707107,-0.707107,medium
110,63,14,6,27,18,1,0,1,0.0407,0.9851,0,26.39,-1.0,-0.0,high
58,34,7,5,12,23,1,0,0,0.0043,0.9968,0,42.54,-0.258819,0.965926,medium
20,9,2,2,7,10,2,0,0,0.0741,0.9496,0,52.89,0.5,-0.866025,low
20,10,2,1,7,11,0,0,0,0.01,0.9954,0,53.85,0.258819,-0.965926,low
15,6,1,0,8,13,6,1,0,0.0019,0.9994,0,55.47,-0.258819,-0.965926,low
92,45,7,9,31,17,3,0,1,0.0537,0.9648,0,31.59,-0.965926,-0.258819,high
